Order ID,Order Date,Order Month,Order Year,Order weekday,Ship Date,Delivery time,Order Priority,Country Code,Country,Region,Sub-region,Product ID,Categories,Sales Channel,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
918364179,3/10/2013,March,2013,Sunday,4/11/2013,32,H,FIN,Finland,Europe,Northern Europe,8969,Snacks,Offline,3223,$152.58,$97.44,"$491,765.34","$314,049.12","$177,716.22"
919133651,10/14/2013,October,2013,Monday,11/4/2013,21,M,BIH,Bosnia and Herzegovina,Europe,Southern Europe,2455,Clothes,Online,927,$109.28,$35.84,"$101,302.56","$33,223.68","$68,078.88"
919922006,8/27/2011,August,2011,Saturday,9/18/2011,22,L,Unknow,Unknow,Unknow,Unknow,4594,Fruits,Online,4219,$9.33,$6.92,"$39,363.27","$29,195.48","$10,167.79"
920011270,5/9/2017,May,2017,Tuesday,6/12/2017,34,M,CZE,Czech Republic,Europe,Eastern Europe,8875,Meat,Offline,634,$421.89,$364.69,"$267,478.26","$231,213.46","$36,264.80"
920688903,5/5/2014,May,2014,Monday,6/12/2014,38,L,UKR,Ukraine,Europe,Eastern Europe,7331,Baby Food,Offline,1161,$255.28,$159.42,"$296,380.08","$185,086.62","$111,293.46"
921133935,8/5/2013,August,2013,Monday,8/11/2013,6,L,BEL,Belgium,Europe,Western Europe,8969,Snacks,Online,2856,$152.58,$97.44,"$435,768.48","$278,288.64","$157,479.84"
921230065,3/27/2016,March,2016,Sunday,5/16/2016,50,M,PRT,Portugal,Europe,Southern Europe,7331,Baby Food,Offline,1303,$255.28,$159.42,"$332,629.84","$207,724.26","$124,905.58"
921693980,10/4/2012,October,2012,Thursday,11/4/2012,31,M,GRC,Greece,Europe,Southern Europe,5988,Vegetables,Online,8586,$154.06,$90.93,"$1,322,759.16","$780,724.98","$542,034.18"
922363460,11/7/2013,November,2013,Thursday,11/23/2013,16,H,LUX,Luxembourg,Europe,Western Europe,2455,Clothes,Online,6700,$109.28,$35.84,"$732,176.00","$240,128.00","$492,048.00"
922564303,3/17/2017,March,2017,Friday,4/2/2017,16,L,Unknow,Unknow,Unknow,Unknow,7940,Household,Offline,6134,$668.27,$502.54,"$4,099,168.18","$3,082,580.36","$1,016,587.82"
923160398,5/14/2017,May,2017,Sunday,6/15/2017,32,L,AND,Andorra,Europe,Southern Europe,2455,Clothes,Offline,2531,$109.28,$35.84,"$276,587.68","$90,711.04","$185,876.64"
923922574,4/9/2011,April,2011,Saturday,5/23/2011,44,M,IRL,Ireland,Europe,Northern Europe,5988,Vegetables,Offline,8076,$154.06,$90.93,"$1,244,188.56","$734,350.68","$509,837.88"
926064479,2/18/2017,February,2017,Saturday,3/10/2017,20,L,AUT,Austria,Europe,Western Europe,8681,Office Supplies,Online,1913,$651.21,$524.96,"$1,245,764.73","$1,004,248.48","$241,516.25"
926280772,7/5/2015,July,2015,Sunday,7/21/2015,16,H,LTU,Lithuania,Europe,Northern Europe,1270,Beverages,Offline,5919,$47.45,$31.79,"$280,856.55","$188,165.01","$92,691.54"
926763570,11/16/2016,November,2016,Wednesday,11/25/2016,9,H,MCO,Monaco,Europe,Western Europe,2455,Clothes,Offline,8790,$109.28,$35.84,"$960,571.20","$315,033.60","$645,537.60"
926826655,1/15/2011,January,2011,Saturday,2/16/2011,32,H,ITA,Italy,Europe,Southern Europe,7331,Baby Food,Online,7458,$255.28,$159.42,"$1,903,878.24","$1,188,954.36","$714,923.88"
927351081,5/23/2011,May,2011,Monday,6/2/2011,10,H,LIE,Liechtenstein,Europe,Western Europe,5988,Vegetables,Offline,2647,$154.06,$90.93,"$407,796.82","$240,691.71","$167,105.11"
928168189,2/17/2011,February,2011,Thursday,3/15/2011,26,H,BGR,Bulgaria,Europe,Eastern Europe,2103,Cereal,Offline,4448,$205.70,$117.11,"$914,953.60","$520,905.28","$394,048.32"
929812705,5/22/2017,May,2017,Monday,5/25/2017,3,H,ROU,Romania,Europe,Eastern Europe,8875,Meat,Online,1097,$421.89,$364.69,"$462,813.33","$400,064.93","$62,748.40"
930136287,5/20/2014,May,2014,Tuesday,6/21/2014,32,L,HUN,Hungary,Europe,Eastern Europe,1270,Beverages,Online,6852,$47.45,$31.79,"$325,127.40","$217,825.08","$107,302.32"
930296790,2/20/2010,February,2010,Saturday,3/26/2010,34,C,LTU,Lithuania,Europe,Northern Europe,8875,Meat,Offline,4348,$421.89,$364.69,"$1,834,377.72","$1,585,672.12","$248,705.60"
930457293,6/20/2013,June,2013,Thursday,7/26/2013,36,H,MNE,Montenegro,Europe,Southern Europe,2103,Cereal,Offline,1845,$205.70,$117.11,"$379,516.50","$216,067.95","$163,448.55"
930670154,2/26/2017,February,2017,Sunday,3/15/2017,17,L,NOR,Norway,Europe,Northern Europe,8875,Meat,Online,4835,$421.89,$364.69,"$2,039,838.15","$1,763,276.15","$276,562.00"
931477820,6/23/2014,June,2014,Monday,7/19/2014,26,L,BEL,Belgium,Europe,Western Europe,1270,Beverages,Online,3841,$47.45,$31.79,"$182,255.45","$122,105.39","$60,150.06"
931559789,6/25/2013,June,2013,Tuesday,7/5/2013,10,C,HUN,Hungary,Europe,Eastern Europe,2455,Clothes,Offline,8098,$109.28,$35.84,"$884,949.44","$290,232.32","$594,717.12"
932475602,10/9/2013,October,2013,Wednesday,11/21/2013,43,L,AND,Andorra,Europe,Southern Europe,1270,Beverages,Offline,9107,$47.45,$31.79,"$432,127.15","$289,511.53","$142,615.62"
933642041,4/19/2012,April,2012,Thursday,5/19/2012,30,H,MNE,Montenegro,Europe,Southern Europe,3127,Personal Care,Online,4282,$81.73,$56.67,"$349,967.86","$242,660.94","$107,306.92"
933699119,11/13/2013,November,2013,Wednesday,11/24/2013,11,C,NLD,Netherlands,Europe,Western Europe,3127,Personal Care,Offline,1173,$81.73,$56.67,"$95,869.29","$66,473.91","$29,395.38"
933720576,8/14/2016,August,2016,Sunday,10/1/2016,48,H,LIE,Liechtenstein,Europe,Western Europe,5988,Vegetables,Offline,7523,$154.06,$90.93,"$1,158,993.38","$684,066.39","$474,926.99"
933963048,5/21/2011,May,2011,Saturday,6/24/2011,34,M,CHE,Switzerland,Europe,Western Europe,2455,Clothes,Offline,9275,$109.28,$35.84,"$1,013,572.00","$332,416.00","$681,156.00"
934718358,12/2/2015,December,2015,Wednesday,12/16/2015,14,H,IRL,Ireland,Europe,Northern Europe,5988,Vegetables,Online,2789,$154.06,$90.93,"$429,673.34","$253,603.77","$176,069.57"
935789954,10/3/2010,October,2010,Sunday,11/18/2010,46,L,BLR,Belarus,Europe,Eastern Europe,1270,Beverages,Online,9898,$47.45,$31.79,"$469,660.10","$314,657.42","$155,002.68"
935907542,2/25/2016,February,2016,Thursday,3/21/2016,25,M,MKD,Macedonia,Europe,Southern Europe,1270,Beverages,Offline,4695,$47.45,$31.79,"$222,777.75","$149,254.05","$73,523.70"
936411798,9/13/2012,September,2012,Thursday,9/17/2012,4,L,LVA,Latvia,Europe,Northern Europe,3127,Personal Care,Offline,3915,$81.73,$56.67,"$319,972.95","$221,863.05","$98,109.90"
936547410,1/8/2011,January,2011,Saturday,1/12/2011,4,L,GRC,Greece,Europe,Southern Europe,5988,Vegetables,Offline,4046,$154.06,$90.93,"$623,326.76","$367,902.78","$255,423.98"
936664998,6/1/2016,June,2016,Wednesday,7/5/2016,34,M,SVK,Slovakia,Europe,Eastern Europe,5988,Vegetables,Offline,8843,$154.06,$90.93,"$1,362,352.58","$804,093.99","$558,258.59"
937875640,10/30/2011,October,2011,Sunday,11/30/2011,31,C,SMR,San Marino,Europe,Southern Europe,2455,Clothes,Online,7098,$109.28,$35.84,"$775,669.44","$254,392.32","$521,277.12"
938209950,3/14/2010,March,2010,Sunday,3/16/2010,2,C,DEU,Germany,Europe,Western Europe,3127,Personal Care,Offline,6028,$81.73,$56.67,"$492,668.44","$341,606.76","$151,061.68"
940682303,1/1/2010,January,2010,Friday,2/9/2010,39,L,LIE,Liechtenstein,Europe,Western Europe,2103,Cereal,Online,7652,$205.70,$117.11,"$1,574,016.40","$896,125.72","$677,890.68"
941061675,3/8/2017,March,2017,Wednesday,3/20/2017,12,M,Unknow,Unknow,Unknow,Unknow,5988,Vegetables,Offline,9917,$154.06,$90.93,"$1,527,813.02","$901,752.81","$626,060.21"
941524302,10/3/2014,October,2014,Friday,10/9/2014,6,C,IRL,Ireland,Europe,Northern Europe,3127,Personal Care,Online,6819,$81.73,$56.67,"$557,316.87","$386,432.73","$170,884.14"
941933286,1/5/2013,January,2013,Saturday,2/8/2013,34,M,RUS,Russia,Europe,Eastern Europe,8969,Snacks,Online,7846,$152.58,$97.44,"$1,197,142.68","$764,514.24","$432,628.44"
942372310,2/6/2012,February,2012,Monday,2/19/2012,13,M,BIH,Bosnia and Herzegovina,Europe,Southern Europe,5988,Vegetables,Offline,7763,$154.06,$90.93,"$1,195,967.78","$705,889.59","$490,078.19"
942454278,2/9/2011,February,2011,Wednesday,3/29/2011,48,M,ISL,Iceland,Europe,Northern Europe,8293,Cosmetics,Online,2019,$437.20,$263.33,"$882,706.80","$531,663.27","$351,043.53"
943274819,2/8/2013,February,2013,Friday,3/8/2013,28,M,LVA,Latvia,Europe,Northern Europe,8969,Snacks,Online,4836,$152.58,$97.44,"$737,876.88","$471,219.84","$266,657.04"
944247710,12/19/2014,December,2014,Friday,1/31/2015,43,H,BGR,Bulgaria,Europe,Eastern Europe,7331,Baby Food,Online,2736,$255.28,$159.42,"$698,446.08","$436,173.12","$262,272.96"
944609057,1/30/2014,January,2014,Thursday,3/16/2014,45,L,PRT,Portugal,Europe,Southern Europe,8875,Meat,Online,9666,$421.89,$364.69,"$4,077,988.74","$3,525,093.54","$552,895.20"
946421372,3/19/2015,March,2015,Thursday,3/21/2015,2,M,UKR,Ukraine,Europe,Eastern Europe,1270,Beverages,Offline,5971,$47.45,$31.79,"$283,323.95","$189,818.09","$93,505.86"
946823489,7/12/2016,July,2016,Tuesday,8/30/2016,49,H,IRL,Ireland,Europe,Northern Europe,2103,Cereal,Online,4966,$205.70,$117.11,"$1,021,506.20","$581,568.26","$439,937.94"
947073256,5/31/2010,May,2010,Monday,6/12/2010,12,C,GEO,Georgia,Asia,Western Asia,8969,Snacks,Online,8878,$152.58,$97.44,"$1,354,605.24","$865,072.32","$489,532.92"
947507131,9/7/2013,September,2013,Saturday,10/20/2013,43,L,UKR,Ukraine,Europe,Eastern Europe,1270,Beverages,Offline,7271,$47.45,$31.79,"$345,008.95","$231,145.09","$113,863.86"
948075759,12/3/2010,December,2010,Friday,1/4/2011,32,M,HUN,Hungary,Europe,Eastern Europe,1270,Beverages,Offline,5540,$47.45,$31.79,"$262,873.00","$176,116.60","$86,756.40"
948518216,4/7/2012,April,2012,Saturday,5/4/2012,27,H,BGR,Bulgaria,Europe,Eastern Europe,8875,Meat,Offline,6473,$421.89,$364.69,"$2,730,893.97","$2,360,638.37","$370,255.60"
949388539,9/18/2016,September,2016,Sunday,9/30/2016,12,M,RUS,Russia,Europe,Eastern Europe,8969,Snacks,Online,4021,$152.58,$97.44,"$613,524.18","$391,806.24","$221,717.94"
949732291,7/5/2017,July,2017,Wednesday,8/14/2017,40,L,MKD,Macedonia,Europe,Southern Europe,1270,Beverages,Offline,5745,$47.45,$31.79,"$272,600.25","$182,633.55","$89,966.70"
949912965,1/24/2017,January,2017,Tuesday,3/6/2017,41,M,SVN,Slovenia,Europe,Southern Europe,8293,Cosmetics,Online,9210,$437.20,$263.33,"$4,026,612.00","$2,425,269.30","$1,601,342.70"
951698243,6/16/2017,June,2017,Friday,7/3/2017,17,L,ARM,Armenia,Asia,Western Asia,8969,Snacks,Online,7514,$152.58,$97.44,"$1,146,486.12","$732,164.16","$414,321.96"
954040992,7/14/2011,July,2011,Thursday,8/27/2011,44,L,BIH,Bosnia and Herzegovina,Europe,Southern Europe,8969,Snacks,Offline,785,$152.58,$97.44,"$119,775.30","$76,490.40","$43,284.90"
954065883,7/17/2016,July,2016,Sunday,9/1/2016,46,L,HUN,Hungary,Europe,Eastern Europe,7940,Household,Offline,8151,$668.27,$502.54,"$5,447,068.77","$4,096,203.54","$1,350,865.23"
954341828,5/23/2014,May,2014,Friday,7/11/2014,49,H,DNK,Denmark,Europe,Northern Europe,5988,Vegetables,Offline,9809,$154.06,$90.93,"$1,511,174.54","$891,932.37","$619,242.17"
955466639,12/8/2013,December,2013,Sunday,1/27/2014,50,C,ESP,Spain,Europe,Southern Europe,3127,Personal Care,Online,2666,$81.73,$56.67,"$217,892.18","$151,082.22","$66,809.96"
956594026,5/22/2011,May,2011,Sunday,6/17/2011,26,L,ESP,Spain,Europe,Southern Europe,7331,Baby Food,Offline,6285,$255.28,$159.42,"$1,604,434.80","$1,001,954.70","$602,480.10"
956969964,4/24/2016,April,2016,Sunday,5/27/2016,33,L,IRL,Ireland,Europe,Northern Europe,5988,Vegetables,Online,7533,$154.06,$90.93,"$1,160,533.98","$684,975.69","$475,558.29"
957926118,8/18/2016,August,2016,Thursday,9/1/2016,14,L,GRC,Greece,Europe,Southern Europe,8969,Snacks,Online,480,$152.58,$97.44,"$73,238.40","$46,771.20","$26,467.20"
958366000,6/29/2012,June,2012,Friday,8/3/2012,35,M,RUS,Russia,Europe,Eastern Europe,2103,Cereal,Offline,651,$205.70,$117.11,"$133,910.70","$76,238.61","$57,672.09"
960213077,8/31/2015,August,2015,Monday,10/16/2015,46,H,BEL,Belgium,Europe,Western Europe,1270,Beverages,Online,7242,$47.45,$31.79,"$343,632.90","$230,223.18","$113,409.72"
962560546,12/14/2010,December,2010,Tuesday,1/8/2011,25,M,GEO,Georgia,Asia,Western Asia,2103,Cereal,Offline,1911,$205.70,$117.11,"$393,092.70","$223,797.21","$169,295.49"
963219296,9/1/2010,September,2010,Wednesday,9/18/2010,17,C,MKD,Macedonia,Europe,Southern Europe,2103,Cereal,Online,6850,$205.70,$117.11,"$1,409,045.00","$802,203.50","$606,841.50"
965796363,3/9/2011,March,2011,Wednesday,3/19/2011,10,M,LTU,Lithuania,Europe,Northern Europe,4594,Fruits,Online,9461,$9.33,$6.92,"$88,271.13","$65,470.12","$22,801.01"
966800153,8/25/2010,August,2010,Wednesday,9/10/2010,16,M,EST,Estonia,Europe,Northern Europe,8875,Meat,Offline,6505,$421.89,$364.69,"$2,744,394.45","$2,372,308.45","$372,086.00"
967258059,7/31/2014,July,2014,Thursday,8/8/2014,8,M,AUT,Austria,Europe,Western Europe,3127,Personal Care,Online,2009,$81.73,$56.67,"$164,195.57","$113,850.03","$50,345.54"
967679059,3/3/2013,March,2013,Sunday,3/19/2013,16,C,AND,Andorra,Europe,Southern Europe,5988,Vegetables,Online,6592,$154.06,$90.93,"$1,015,563.52","$599,410.56","$416,152.96"
968185460,1/9/2013,January,2013,Wednesday,2/3/2013,25,M,POL,Poland,Europe,Eastern Europe,8969,Snacks,Online,6448,$152.58,$97.44,"$983,835.84","$628,293.12","$355,542.72"
969195258,8/26/2012,August,2012,Sunday,9/17/2012,22,L,DNK,Denmark,Europe,Northern Europe,5988,Vegetables,Online,5269,$154.06,$90.93,"$811,742.14","$479,110.17","$332,631.97"
969199979,11/12/2013,November,2013,Tuesday,12/7/2013,25,H,GRC,Greece,Europe,Southern Europe,8875,Meat,Online,6666,$421.89,$364.69,"$2,812,318.74","$2,431,023.54","$381,295.20"
969289243,12/28/2011,December,2011,Wednesday,2/2/2012,36,C,BIH,Bosnia and Herzegovina,Europe,Southern Europe,7940,Household,Online,3082,$668.27,$502.54,"$2,059,608.14","$1,548,828.28","$510,779.86"
970427358,10/26/2010,October,2010,Tuesday,10/31/2010,5,H,ARM,Armenia,Asia,Western Asia,8875,Meat,Offline,9875,$421.89,$364.69,"$4,166,163.75","$3,601,313.75","$564,850.00"
971578347,4/30/2014,April,2014,Wednesday,6/16/2014,47,L,MCO,Monaco,Europe,Western Europe,7940,Household,Online,478,$668.27,$502.54,"$319,433.06","$240,214.12","$79,218.94"
971899354,6/1/2013,June,2013,Saturday,6/1/2013,0,C,SWE,Sweden,Europe,Northern Europe,8969,Snacks,Online,5471,$152.58,$97.44,"$834,765.18","$533,094.24","$301,670.94"
972419059,7/22/2012,July,2012,Sunday,8/17/2012,26,H,SVN,Slovenia,Europe,Southern Europe,2103,Cereal,Online,9264,$205.70,$117.11,"$1,905,604.80","$1,084,907.04","$820,697.76"
972452533,8/22/2015,August,2015,Saturday,10/4/2015,43,L,FIN,Finland,Europe,Northern Europe,5988,Vegetables,Online,9169,$154.06,$90.93,"$1,412,576.14","$833,737.17","$578,838.97"
972981679,3/15/2017,March,2017,Wednesday,4/9/2017,25,C,LVA,Latvia,Europe,Northern Europe,8969,Snacks,Online,5755,$152.58,$97.44,"$878,097.90","$560,767.20","$317,330.70"
973268353,6/5/2016,June,2016,Sunday,6/26/2016,21,H,DNK,Denmark,Europe,Northern Europe,1270,Beverages,Online,589,$47.45,$31.79,"$27,948.05","$18,724.31","$9,223.74"
974147260,5/18/2011,May,2011,Wednesday,6/8/2011,21,L,AND,Andorra,Europe,Southern Europe,2455,Clothes,Offline,677,$109.28,$35.84,"$73,982.56","$24,263.68","$49,718.88"
974420630,4/26/2011,April,2011,Tuesday,6/15/2011,50,H,LIE,Liechtenstein,Europe,Western Europe,4594,Fruits,Offline,1573,$9.33,$6.92,"$14,676.09","$10,885.16","$3,790.93"
975080668,7/23/2017,July,2017,Sunday,8/20/2017,28,C,Unknow,Unknow,Unknow,Unknow,5988,Vegetables,Offline,6893,$154.06,$90.93,"$1,061,935.58","$626,780.49","$435,155.09"
975823962,3/11/2014,March,2014,Tuesday,4/8/2014,28,L,GRC,Greece,Europe,Southern Europe,8681,Office Supplies,Online,6850,$651.21,$524.96,"$4,460,788.50","$3,595,976.00","$864,812.50"
976323497,2/6/2017,February,2017,Monday,2/10/2017,4,M,HRV,Croatia,Europe,Southern Europe,1270,Beverages,Online,4674,$47.45,$31.79,"$221,781.30","$148,586.46","$73,194.84"
977324712,2/1/2011,February,2011,Tuesday,3/10/2011,37,H,LUX,Luxembourg,Europe,Western Europe,8969,Snacks,Online,955,$152.58,$97.44,"$145,713.90","$93,055.20","$52,658.70"
979073941,6/26/2010,June,2010,Saturday,7/18/2010,22,C,CHE,Switzerland,Europe,Western Europe,7331,Baby Food,Online,8591,$255.28,$159.42,"$2,193,110.48","$1,369,577.22","$823,533.26"
979200112,12/14/2013,December,2013,Saturday,12/30/2013,16,C,MKD,Macedonia,Europe,Southern Europe,8875,Meat,Online,5928,$421.89,$364.69,"$2,500,963.92","$2,161,882.32","$339,081.60"
980381143,9/18/2010,September,2010,Saturday,9/26/2010,8,C,BGR,Bulgaria,Europe,Eastern Europe,7331,Baby Food,Offline,5421,$255.28,$159.42,"$1,383,872.88","$864,215.82","$519,657.06"
980598723,8/13/2015,August,2015,Thursday,9/24/2015,42,C,FRA,France,Europe,Western Europe,3127,Personal Care,Offline,9808,$81.73,$56.67,"$801,607.84","$555,819.36","$245,788.48"
980961358,9/6/2013,September,2013,Friday,10/8/2013,32,C,LUX,Luxembourg,Europe,Western Europe,8293,Cosmetics,Online,7120,$437.20,$263.33,"$3,112,864.00","$1,874,909.60","$1,237,954.40"
981154048,7/27/2013,July,2013,Saturday,8/9/2013,13,C,ITA,Italy,Europe,Southern Europe,1270,Beverages,Offline,4141,$47.45,$31.79,"$196,490.45","$131,642.39","$64,848.06"
981808078,1/27/2012,January,2012,Friday,1/28/2012,1,L,MLT,Malta,Europe,Southern Europe,8969,Snacks,Online,7683,$152.58,$97.44,"$1,172,272.14","$748,631.52","$423,640.62"
982566821,4/17/2011,April,2011,Sunday,6/5/2011,49,M,LTU,Lithuania,Europe,Northern Europe,8681,Office Supplies,Online,2212,$651.21,$524.96,"$1,440,476.52","$1,161,211.52","$279,265.00"
985039174,2/4/2011,February,2011,Friday,3/10/2011,34,H,NLD,Netherlands,Europe,Western Europe,1270,Beverages,Online,3836,$47.45,$31.79,"$182,018.20","$121,946.44","$60,071.76"
985417258,10/1/2011,October,2011,Saturday,10/21/2011,20,M,GBR,United Kingdom,Europe,Northern Europe,2103,Cereal,Online,5720,$205.70,$117.11,"$1,176,604.00","$669,869.20","$506,734.80"
986449801,1/31/2013,January,2013,Thursday,3/13/2013,41,H,ALB,Albania,Europe,Southern Europe,8875,Meat,Offline,1272,$421.89,$364.69,"$536,644.08","$463,885.68","$72,758.40"
987050187,4/12/2012,April,2012,Thursday,4/25/2012,13,C,MKD,Macedonia,Europe,Southern Europe,5988,Vegetables,Online,8940,$154.06,$90.93,"$1,377,296.40","$812,914.20","$564,382.20"
987410676,8/13/2014,August,2014,Wednesday,9/6/2014,24,C,AUT,Austria,Europe,Western Europe,2103,Cereal,Offline,5616,$205.70,$117.11,"$1,155,211.20","$657,689.76","$497,521.44"
987459170,7/16/2010,July,2010,Friday,8/27/2010,42,M,UKR,Ukraine,Europe,Eastern Europe,3127,Personal Care,Online,9967,$81.73,$56.67,"$814,602.91","$564,829.89","$249,773.02"
987767302,7/8/2012,July,2012,Sunday,8/1/2012,24,C,LTU,Lithuania,Europe,Northern Europe,8681,Office Supplies,Online,1150,$651.21,$524.96,"$748,891.50","$603,704.00","$145,187.50"
988599860,11/6/2014,November,2014,Thursday,12/11/2014,35,H,CZE,Czech Republic,Europe,Eastern Europe,7940,Household,Offline,7522,$668.27,$502.54,"$5,026,726.94","$3,780,105.88","$1,246,621.06"
988614022,11/28/2010,November,2010,Sunday,1/11/2011,44,L,MKD,Macedonia,Europe,Southern Europe,2103,Cereal,Offline,1713,$205.70,$117.11,"$352,364.10","$200,609.43","$151,754.67"
989102828,6/11/2012,June,2012,Monday,7/8/2012,27,L,Unknow,Unknow,Unknow,Unknow,4594,Fruits,Online,6362,$9.33,$6.92,"$59,357.46","$44,025.04","$15,332.42"
989403665,4/22/2015,April,2015,Wednesday,5/25/2015,33,M,MKD,Macedonia,Europe,Southern Europe,2455,Clothes,Online,5386,$109.28,$35.84,"$588,582.08","$193,034.24","$395,547.84"
990455090,11/30/2013,November,2013,Saturday,12/14/2013,14,M,BLR,Belarus,Europe,Eastern Europe,7940,Household,Online,6526,$668.27,$502.54,"$4,361,130.02","$3,279,576.04","$1,081,553.98"
990774810,1/17/2014,January,2014,Friday,2/18/2014,32,C,NLD,Netherlands,Europe,Western Europe,7940,Household,Offline,1138,$668.27,$502.54,"$760,491.26","$571,890.52","$188,600.74"
991761863,12/20/2011,December,2011,Tuesday,12/24/2011,4,M,NOR,Norway,Europe,Northern Europe,4594,Fruits,Offline,3229,$9.33,$6.92,"$30,126.57","$22,344.68","$7,781.89"
992992675,3/8/2011,March,2011,Tuesday,3/9/2011,1,M,SRB,Serbia,Europe,Southern Europe,5988,Vegetables,Offline,7454,$154.06,$90.93,"$1,148,363.24","$677,792.22","$470,571.02"
993368613,2/8/2016,February,2016,Monday,2/16/2016,8,H,DEU,Germany,Europe,Western Europe,3127,Personal Care,Offline,8702,$81.73,$56.67,"$711,214.46","$493,142.34","$218,072.12"
994406735,6/7/2015,June,2015,Sunday,6/30/2015,23,M,MLT,Malta,Europe,Southern Europe,1270,Beverages,Online,5906,$47.45,$31.79,"$280,239.70","$187,751.74","$92,487.96"
994504153,1/10/2017,January,2017,Tuesday,1/13/2017,3,M,SWE,Sweden,Europe,Northern Europe,4594,Fruits,Online,4734,$9.33,$6.92,"$44,168.22","$32,759.28","$11,408.94"
994978797,12/5/2014,December,2014,Friday,1/2/2015,28,H,ITA,Italy,Europe,Southern Europe,1270,Beverages,Offline,5192,$47.45,$31.79,"$246,360.40","$165,053.68","$81,306.72"
996754205,9/20/2010,September,2010,Monday,9/22/2010,2,L,RUS,Russia,Europe,Eastern Europe,7331,Baby Food,Offline,574,$255.28,$159.42,"$146,530.72","$91,507.08","$55,023.64"
998043382,6/15/2010,June,2010,Tuesday,7/3/2010,18,H,MLT,Malta,Europe,Southern Europe,8293,Cosmetics,Online,2070,$437.20,$263.33,"$905,004.00","$545,093.10","$359,910.90"
999879729,3/31/2012,March,2012,Saturday,5/6/2012,36,M,ALB,Albania,Europe,Southern Europe,7940,Household,Offline,5486,$668.27,$502.54,"$3,666,129.22","$2,756,934.44","$909,194.78"
